"Hora","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 15:42:17.358","21,59","0,00001","-8,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.359","17,89","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.360","14,59","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.361","11,28","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.362","8,78","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.363","5,60","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.364","2,57","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.365","-0,60","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.366","-3,51","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.367","-6,55","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.368","-12,09","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.369","-14,21","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.370","-16,32","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.371","-19,36","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.372","-22,66","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.373","-24,91","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.374","-28,08","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.375","-30,72","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.376","-33,23","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.377","-35,47","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.378","-41,15","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.379","-44,19","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.380","-47,36","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.381","-50,66","0,00001","-27,82","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.382","-53,04","0,00001","-28,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.383","-55,42","0,00001","-28,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.384","-57,93","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.385","-60,97","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.386","-60,17","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.387","-57,14","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.388","-54,23","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.389","-46,97","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.390","-43,53","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.391","-40,10","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.392","-37,19","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.393","-33,76","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.394","-31,25","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.395","-27,55","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.396","-23,85","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.397","-20,02","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.398","-16,59","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.399","-10,51","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.400","-6,94","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.401","-4,43","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.402","-1,13","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.403","2,04","0,00001","-8,50","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.404","5,47","0,00001","-1,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.405","8,11","0,00001","5,57","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.406","11,02","0,00001","11,79","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.407","13,13","0,00001","15,39","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.408","16,30","0,00001","19,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.409","17,76","0,00001","22,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.410","22,78","0,00001","32,08","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.411","26,47","0,00001","36,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.412","29,64","0,00001","39,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.413","32,68","0,00001","43,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.414","34,66","0,00001","46,81","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.415","37,97","0,00001","50,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.416","39,68","0,00001","55,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.417","41,40","0,00001","60,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.418","43,65","0,00001","65,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.419","47,61","0,00001","71,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.420","55,27","0,00001","85,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.421","57,52","0,00001","94,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.422","60,95","0,00001","102,79","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.423","61,08","0,00001","111,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.424","56,46","0,00001","93,95","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.425","53,16","0,00001","79,55","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.426","51,44","0,00001","66,13","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.427","48,93","0,00001","54,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.428","46,29","0,00001","42,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.429","42,46","0,00001","30,77","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.430","39,42","0,00001","20,30","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.431","31,76","0,00001","3,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.432","28,46","0,00001","-2,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.433","25,81","0,00001","-7,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.434","22,91","0,00001","-8,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.435","19,34","0,00001","-10,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.436","15,38","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.437","12,61","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.438","8,64","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.439","5,74","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.440","2,83","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.441","0,19","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.442","-5,36","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.443","-8,53","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.444","-11,04","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.445","-14,74","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.446","-16,72","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.447","-19,10","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.448","-21,21","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.449","-23,98","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.450","-26,89","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.451","-29,93","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.452","-35,74","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.453","-38,51","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.454","-40,76","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.455","-42,87","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.456","-45,91","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.457","-49,21","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.458","-51,99","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.459","-55,68","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.460","-58,33","0,00001","-27,82","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.461","-60,70","0,00001","-27,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.462","-60,31","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.463","-54,63","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.464","-50,93","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.465","-48,55","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.466","-44,98","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.467","-41,29","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.468","-37,46","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.469","-34,15","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.470","-31,25","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.471","-27,81","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.472","-25,04","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.473","-18,04","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.474","-14,08","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.475","-10,51","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.476","-7,47","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.477","-4,70","0,00001","-10,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.478","-1,13","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.479","1,25","0,00001","-7,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.480","4,02","0,00001","-3,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.481","6,40","0,00001","2,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.482","9,44","0,00001","8,19","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.483","12,87","0,00001","14,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.484","18,42","0,00001","23,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.485","20,80","0,00001","25,86","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.486","23,44","0,00001","29,79","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.487","25,02","0,00001","33,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.488","27,14","0,00001","37,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.489","30,44","0,00001","41,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.490","34,00","0,00001","45,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.491","37,04","0,00001","50,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.492","40,48","0,00001","54,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.493","42,59","0,00001","58,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.494","46,29","0,00001","71,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.495","48,27","0,00001","77,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.496","51,70","0,00001","84,46","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.497","56,06","0,00001","93,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.498","59,89","0,00001","101,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.499","63,33","0,00001","110,64","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.500","59,63","0,00001","97,88","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.501","56,59","0,00001","82,82","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.502","51,18","0,00001","68,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.503","47,74","0,00001","55,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.504","45,50","0,00001","43,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.505","40,08","0,00001","23,90","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.506","36,78","0,00001","14,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.507","32,95","0,00001","4,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.508","29,51","0,00001","-1,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.509","25,68","0,00001","-7,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.510","22,51","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.511","19,87","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.512","16,96","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.513","13,66","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.514","10,10","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.515","3,10","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.516","-0,07","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.517","-2,85","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.518","-4,96","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.519","-7,21","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.520","-10,11","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.521","-13,15","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.522","-15,79","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.523","-19,23","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.524","-21,61","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.525","-24,11","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.526","-28,61","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.527","-31,91","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.528","-34,55","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.529","-37,59","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.530","-40,89","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.531","-43,27","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.532","-45,51","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.533","-48,02","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.534","-51,19","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.535","-54,50","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.536","-61,10","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.537","-61,89","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.538","-58,06","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.539","-54,63","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.540","-51,46","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.541","-48,68","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.542","-45,25","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.543","-42,87","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.544","-39,17","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.545","-35,34","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.546","-31,78","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.547","-24,91","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.548","-21,74","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.549","-18,70","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.550","-15,53","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.551","-12,23","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.552","-8,26","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.553","-4,70","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.554","-1,66","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.555","1,11","0,00001","-5,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.556","4,02","0,00001","-2,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.557","8,64","0,00001","6,88","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.558","11,02","0,00001","11,46","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.559","14,19","0,00001","16,37","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.560","17,49","0,00001","21,28","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.561","20,53","0,00001","26,19","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.562","23,30","0,00001","29,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.563","25,55","0,00001","32,08","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.564","28,06","0,00001","36,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.565","29,91","0,00001","40,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.566","31,89","0,00001","44,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.567","35,06","0,00001","49,10","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.568","42,06","0,00001","59,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.569","45,50","0,00001","64,16","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.570","47,48","0,00001","70,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.571","50,51","0,00001","76,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.572","51,04","0,00001","83,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.573","53,02","0,00001","91,66","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.574","56,72","0,00001","100,17","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.575","60,82","0,00001","109,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.576","60,82","0,00001","101,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.577","57,91","0,00001","85,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.578","50,25","0,00001","57,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.579","45,76","0,00001","44,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.580","42,19","0,00001","33,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.581","39,82","0,00001","23,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.582","37,17","0,00001","14,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.583","34,27","0,00001","8,19","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.584","30,70","0,00001","2,30","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.585","27,27","0,00001","-3,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.586","23,44","0,00001","-7,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.587","20,00","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.588","16,70","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.589","11,15","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.590","7,72","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.591","4,02","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.592","1,25","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.593","-2,32","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.594","-4,83","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.595","-7,60","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.596","-9,59","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.597","-12,09","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.598","-14,87","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.599","-20,68","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.600","-24,11","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.601","-26,10","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.602","-28,61","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.603","-30,85","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.604","-33,63","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.605","-36,53","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.606","-39,44","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.607","-42,87","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.608","-45,51","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.609","-48,29","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.610","-53,31","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.611","-56,48","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.612","-59,51","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.613","-62,55","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.614","-59,38","0,00001","-26,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.615","-56,08","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.616","-52,25","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.617","-48,68","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.618","-45,78","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.619","-42,87","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.620","-36,53","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.621","-33,10","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.622","-29,13","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.623","-25,30","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.624","-22,13","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.625","-19,23","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.626","-15,66","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.627","-13,15","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.628","-9,85","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.629","-6,15","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.630","-2,45","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.631","3,62","0,00001","-3,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.632","6,00","0,00001","1,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.633","8,78","0,00001","5,24","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.634","11,02","0,00001","9,50","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.635","13,40","0,00001","14,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.636","15,78","0,00001","18,66","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.637","18,95","0,00001","23,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.638","22,78","0,00001","28,48","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.639","25,55","0,00001","33,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.640","27,93","0,00001","36,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.641","30,17","0,00001","44,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.642","34,40","0,00001","48,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.643","36,51","0,00001","53,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.644","40,08","0,00001","58,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.645","44,04","0,00001","64,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.646","47,21","0,00001","69,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.647","49,99","0,00001","75,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.648","53,02","0,00001","82,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.649","54,61","0,00001","89,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.650","55,53","0,00001","96,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.651","57,65","0,00001","105,73","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.652","57,78","0,00001","88,06","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.653","55,14","0,00001","73,33","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.654","51,18","0,00001","59,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.655","48,01","0,00001","47,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.656","43,91","0,00001","36,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.657","40,34","0,00001","25,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.658","37,17","0,00001","16,04","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.659","34,66","0,00001","9,17","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.660","31,63","0,00001","3,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.661","28,46","0,00001","0,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.662","24,49","0,00001","-4,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.663","17,23","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.664","13,93","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:17.665","11,28","0,00001","-15,38","0,00001","0,00","0,00001"
